cluster_id,media_type,media_subtypes,language,content,content_normalized,length,number_of_authors,years_recycled,engagement_counts,qwen_family,qwen_subclass,gpt5mini_family,gpt5mini_subclass,sonnet_family,sonnet_subclass,plurality_family,plurality_subclass
12994628417682532237,media,photo,en,The idea that some lives matter less is the root of all that is wrong with the world https://t.co/YYvPuEjA1E,the idea that some lives matter less is the root of all that is wrong with the world,108,13,"[2013, 2014, 2015, 2017, 2018]","[207, 92, 224, 256, 128, 1909, 490, 70, 57, 1928, 375, 726, 73]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
7790223072445970632,text,,en,"I remember when ""party"" meant birthday party, not drunken whore-fest.",i remember when party meant birthday party not drunken whore fest,69,10,"[2013, 2015]","[3045, 2154, 282, 197, 423, 270, 239, 444, 68, 355, 77]",expression,everyday_reflection,expression,everyday_reflection,expression,constructed_joke,expression,everyday_reflection
4513163691451456340,media,photo,en,I can be your Tinkerbell. And you can be my Peter Pan. And we can run away together off to Neverland. ✨✨😍🧚‍♀️🧑🏻‍💼✨ https://t.co/DWedNiDnLI,i can be your tinkerbell and you can be my peter pan and we can run away together off to neverland,138,10,"[2013, 2014, 2015, 2016, 2020]","[868, 4085, 3520, 368, 3137, 2694, 2178, 2064, 2983, 1632, 1478, 971, 60, 418, 1541, 58, 62, 539, 3338]",expression,creative_writing,expression,everyday_reflection,expression,creative_writing,expression,creative_writing
16825596198353072486,media,photo,en,"The dog that played Comet on ""Full House"" is the same dog that played Air Bud. http://t.co/jD8XVm6ZmW",the dog that played comet on full house is the same dog that played air bud,101,11,"[2014, 2015, 2016]","[410, 2858, 8624, 6773, 160, 2168, 1276, 21350, 130, 509, 537, 533]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
7656827743343258341,text,,en,"A real woman avoids drama, she knows her time is precious &amp; she's not wasting it on unimportant things",a real woman avoids drama she knows her time is precious amp she s not wasting it on unimportant things,106,18,"[2014, 2016, 2018]","[139, 947, 220, 181, 401, 114, 363, 763, 554, 163, 78, 61, 104, 70, 77, 101, 92, 75, 2290, 50]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
16257855018195066701,media,photo,en,“the greatest threat to our planet is the belief that someone else will save it.” - robert swan https://t.co/7JbIhvaj7S,the greatest threat to our planet is the belief that someone else will save it robert swan,119,10,"[2014, 2016, 2017, 2018, 2019, 2022]","[979, 2293, 865, 173, 298, 79, 1069, 217, 217, 79, 3949]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
10861701447331428509,text,,en,daydreaming daydreamin daydream daydrea daydre daydr dayd day da d da day dayd daydr daydri daydrin daydrink daydrinkin daydrinking,daydreaming daydreamin daydream daydrea daydre daydr dayd day da d da day dayd daydr daydri daydrin daydrink daydrinkin daydrinking,131,18,"[2014, 2015, 2016]","[2377, 236, 2705, 661, 1529, 401, 228, 763, 624, 2422, 1215, 1005, 156, 732, 2335, 327, 76, 541, 354, 161, 1265, 2562, 1695, 705, 1221, 1201, 226, 1644, 803, 1665, 99]",non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler
17296877718802808625,media,photo,en,"""We cannot choose our external circumstances, but we can always choose how we respond to them.""                  (EPICTETUS) https://t.co/LicYkIBJRU",we cannot choose our external circumstances but we can always choose how we respond to them epictetus,148,10,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]","[65, 222, 1138, 480, 164, 246, 60, 922, 1187, 360, 269, 282, 1063, 1167, 79, 1260, 1699]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
5272624416992494189,text,,en,matching underwear make u feel great but matching black underwear make u feel powerful,matching underwear make u feel great but matching black underwear make u feel powerful,86,17,"[2015, 2016, 2017, 2018]","[341, 196, 18006, 2625, 4878, 1253, 4241, 3607, 3450, 2117, 7517, 1373, 1152, 1090, 162, 471, 2820, 71]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
9850661650859976345,media,photo|photo,en,Nude and pale pinks are the best colors for everything. http://t.co/CEbPXVy0Ck,nude and pale pinks are the best colors for everything,78,19,"[2015, 2016]","[21232, 796, 317, 3925, 2073, 8097, 3832, 7142, 2571, 2332, 2404, 1907, 9238, 4006, 3723, 4440, 780, 1201, 1113, 3079, 677]",expression,everyday_reflection,expression,aphorism,assertion,fact_trivia,,
13297625580269028587,text,,en,Every whatsapp status is always a silent message for someone.,every whatsapp status is always a silent message for someone,61,11,"[2015, 2016]","[60, 12566, 376, 163, 33745, 1765, 782, 2453, 755, 193, 410]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
15825216480210187615,text,,en,don't kiss me on my neck unless you tryna get my clothes off,don t kiss me on my neck unless you tryna get my clothes off,60,15,[2016],"[58, 169, 3794, 618, 342, 1820, 143, 749, 145, 4427, 896, 781, 140, 99, 872, 211]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
17243579908539447209,media,photo,en,when you're single and you're not getting cheated on https://t.co/KxA4pOCGjG,when you re single and you re not getting cheated on,76,20,"[2016, 2017, 2018]","[324, 26878, 2186, 1056, 3264, 2215, 1750, 187, 2669, 681, 84, 1215, 2235, 615, 8497, 2200, 1403, 1509, 1146, 169, 1332, 111, 2125, 149, 165]",expression,constructed_joke,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
7448189585553269639,media,photo|photo|photo|photo,en,"Artist Yayoi Kusama gave thousands of colored dot stickers to thousands of kids, letting them stick them anywhere. https://t.co/9UKAl9hRFo",artist yayoi kusama gave thousands of colored dot stickers to thousands of kids letting them stick them anywhere,138,18,"[2016, 2017]","[780, 5408, 2050, 13969, 1329, 328, 2291, 223, 1113, 781, 652, 573, 1117, 3554, 3807, 4528, 75, 139, 751, 523, 292, 382]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
6733633694590974374,text,,en,"hey there delilah, what’s it like in new york city? I’m a thousand miles away but girl snapchat me them titties 🙏",hey there delilah what s it like in new york city i m a thousand miles away but girl snapchat me them titties,113,12,"[2016, 2017, 2020]","[1947, 108, 24050, 2492, 55, 214, 79, 9334, 147, 148, 68, 1603]",expression,constructed_joke,solicitation,engagement_solicitation,expression,constructed_joke,expression,constructed_joke
9407586352933504569,text,,en,retweets are hints and likes are hidden feelings.,retweets are hints and likes are hidden feelings,49,16,"[2017, 2018, 2019]","[1225, 130, 1082, 289, 359, 96, 528, 7154, 58, 486, 6111, 501, 1603, 725, 257, 358]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
5347739119426871179,media,photo|photo,en,me when a guy gives me attention vs me when a guy stops giving me attention https://t.co/0XLk1X54IV,me when a guy gives me attention vs me when a guy stops giving me attention,99,11,"[2017, 2018]","[624, 4730, 5614, 562, 943, 1021, 906, 3757, 601, 451, 261, 352, 255, 225, 885]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
12919958100135469616,text,,en,maybe one day i'll meet someone who looks at me and sees forever,maybe one day i ll meet someone who looks at me and sees forever,64,12,"[2017, 2018, 2019, 2020, 2021, 2022]","[80, 9611, 1003, 150, 196, 61, 66, 90, 83, 277, 191, 69, 170, 791, 358]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
17962364930360717045,media,photo,en,Would you be a stay at home Dad if your wife was making 12 million?  Me: https://t.co/NvGzkKTZqa,would you be a stay at home dad if your wife was making 12 million me,96,14,"[2017, 2019]","[16171, 590, 1633, 4917, 1055, 630, 670, 345, 748, 111, 3501, 7841, 151, 1584]",expression,constructed_joke,expression,everyday_reflection,expression,constructed_joke,expression,constructed_joke
15720906544645586450,text,,en,"“The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy.” ~ Dr. Martin Luther King Jr.",the ultimate measure of a man is not where he stands in moments of comfort and convenience but where he stands at times of challenge and controversy dr martin luther king jr,181,10,"[2018, 2019, 2020, 2022]","[125, 636, 400, 122, 60, 113, 78, 22939, 3097, 480]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
18225698616639307269,media,photo,en,"I want to feel your #cock deep inside my tight pussy, check my room! #follow #online #sexy   🔞https://t.co/DvDOLh1PjI   @AllKindsOfWomen @mysexygirls001 @chaturbate_asia @GreatAssBigTits @zupergeil40 @DevilDooL @Hawker881_Promo @AllKindsOfWomen @aka_teemoney38 @BabesPromo2 https://t.co/19iDkOPdj0",i want to feel your cock deep inside my tight pussy check my room follow online sexy,297,17,"[2018, 2019, 2020, 2021]","[128, 214, 177, 168, 178, 180, 243, 109, 171, 139, 261, 148, 310, 220, 307, 123, 96, 686, 68, 100, 409, 162, 255, 165, 96, 218, 327, 363, 210, 194, 82]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
12841038419260858316,media,photo,en,"🗣 Johan Cruyff:  “Technique is not being able to juggle a ball 1000 times. Anyone can do that by practicing. Then go and work in the circus. Technique is passing the ball with one touch, with the right speed, at the right time, to the correct foot of your team mate.” https://t.co/IkGxs8tTL9",johan cruyff technique is not being able to juggle a ball 1000 times anyone can do that by practicing then go and work in the circus technique is passing the ball with one touch with the right speed at the right time to the correct foot of your team mate,291,10,"[2018, 2020]","[1535, 582, 255, 330, 645, 3201, 54, 498, 155, 230, 4655, 646]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
10754177231806767273,text,,en,"In your lifetime, you will find and meet one person who will love you more than  anybody you have ever known &amp; will know. They will love you with every bit  of energy &amp; soul. They will sacrifice, surrender and give so much that it  scares you. Someday you’ll know who that is.",in your lifetime you will find and meet one person who will love you more than anybody you have ever known amp will know they will love you with every bit of energy amp soul they will sacrifice surrender and give so much that it scares you someday you ll know who that is,284,15,"[2018, 2019, 2020, 2021, 2022]","[2713, 670, 603, 1004, 168, 77, 923, 69, 4484, 139, 1764, 200, 59, 11977, 92, 227, 1151, 286, 523, 330, 1175, 168, 452, 239, 160, 190, 75, 216, 168, 399, 253, 187, 1991, 734]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
13845121771598270090,text,,en,"To anyone carrying a heavy heart in silence. Sabar, you're going to be okay.",to anyone carrying a heavy heart in silence sabar you re going to be okay,76,19,"[2019, 2020, 2021, 2022]","[44759, 131, 20331, 52540, 15868, 17799, 2027, 72, 390, 1536, 11882, 162, 5846, 10990, 744, 281, 9319, 257, 162, 775, 13610, 70, 10840, 2960, 7807]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
199910254807375542,media,video,en,@paloqueth_love Offer Free sex toy for influencers/models/camgirl who want to review.  DM: @paloqueth_love  Official web: https://t.co/PAPcqcxDRo https://t.co/jy0NJsnMuk,offer free sex toy for influencers models camgirl who want to review dm official web,169,10,"[2019, 2020]","[159, 113, 147, 175, 322, 204, 52, 605, 352, 117, 317, 95, 184, 145, 332, 182, 63, 106, 141, 199, 73, 168, 369, 502, 525, 252, 356, 448, 595, 136, 470, 374, 312, 504, 91, 86, 154, 122, 258, 300, 162, 84, 341, 144, 193, 311, 219, 51, 82, 117, 202, 153, 123, 79, 103, 64, 97, 251, 213, 159, 98, 106, 162, 56, 124, 102, 949, 156, 295, 1096, 531, 436, 112, 151, 194, 337, 280, 140, 267, 959, 137, 632, 475, 412, 539, 149, 689, 514, 316, 1286, 1466]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
16476792680914320944,media,photo,en,Is it sexy enough for you ? Like or RT if it is #xxx #nudes https://t.co/7fRtYfD1AY,is it sexy enough for you like or rt if it is xxx nudes,83,15,[2019],"[134, 69, 50, 148, 124, 83, 131, 640, 504, 240, 161, 187, 352, 538, 448, 119, 160, 242, 746]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
7977722310254655685,text,,en,"basta ako, i can be anyone’s friend -  i listen, i conceive, i value.",basta ako i can be anyone s friend i listen i conceive i value,69,20,"[2019, 2020, 2021]","[6580, 468, 1764, 1542, 61, 11294, 105, 5959, 528, 37783, 6944, 1819, 3435, 1275, 2066, 2564, 3117, 81, 712, 13353, 2009, 266]",expression,everyday_reflection,,,expression,everyday_reflection,expression,everyday_reflection
17596348485776976294,text,,en,I like me better w my guard up cause don’t SHIT hurt my feelings ...,i like me better w my guard up cause don t shit hurt my feelings,68,18,"[2020, 2021, 2022]","[18729, 1352, 424, 1529, 376, 11006, 1272, 829, 254, 511, 16147, 55, 65, 2445, 92, 71, 299, 693, 55]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
17850844117524192967,media,video,en,everybody wonders what it would be like to love you https://t.co/iIz8GGQ9AK,everybody wonders what it would be like to love you,75,10,"[2020, 2021, 2022]","[245, 2443, 137, 762, 103, 204, 79, 50, 148, 548]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9173892836339232460,media,photo|photo|photo|photo,en,"ladies, what’s stopping you from dressing like this? https://t.co/MA1d0HNdYt",ladies what s stopping you from dressing like this,76,10,"[2020, 2021, 2022]","[61, 156, 1290, 404, 132, 3065, 1624, 58948, 74, 159]",expression,everyday_reflection,solicitation,engagement_solicitation,expression,everyday_reflection,expression,everyday_reflection
14061069982548267965,text,,en,"Your character will outweigh any lie told about you. Those that know you, know you.",your character will outweigh any lie told about you those that know you know you,83,13,"[2020, 2021, 2022]","[259, 116, 263, 91, 20143, 73, 257, 147, 997, 85, 123, 130, 436]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
11717496241399466979,media,photo|photo|photo|photo,en,"𝐔𝐧𝐝𝐞𝐫 𝐭𝐡𝐞 𝐬𝐚𝐦𝐞 𝐬𝐤𝐲, 𝐚𝐭 𝐭𝐡𝐞 𝐬𝐚𝐦𝐞 𝐭𝐢𝐦𝐞. 𝐖𝐞’𝐫𝐞 𝐩𝐫𝐨𝐛𝐚𝐛𝐥𝐲 𝐧𝐨𝐭 𝐬𝐞𝐞𝐢𝐧𝐠  𝐞𝐚𝐜𝐡 𝐨𝐭𝐡𝐞𝐫.  𝐈 𝐰𝐢𝐬𝐡 𝐲𝐨𝐮 𝐚𝐥𝐰𝐚𝐲𝐬 𝐛𝐞 𝐡𝐚𝐩𝐩𝐲 ♡  #TMSD #TreasureMakerSelcaDay #TeumeSelcaDay #DOYOUNG #TREASURE  @treasuremembers https://t.co/qkJQhiefWM",𝐔𝐧𝐝𝐞𝐫 𝐭𝐡𝐞 𝐬𝐚𝐦𝐞 𝐬𝐤𝐲 𝐚𝐭 𝐭𝐡𝐞 𝐬𝐚𝐦𝐞 𝐭𝐢𝐦𝐞 𝐖𝐞 𝐫𝐞 𝐩𝐫𝐨𝐛𝐚𝐛𝐥𝐲 𝐧𝐨𝐭 𝐬𝐞𝐞𝐢𝐧𝐠 𝐞𝐚𝐜𝐡 𝐨𝐭𝐡𝐞𝐫 𝐈 𝐰𝐢𝐬𝐡 𝐲𝐨𝐮 𝐚𝐥𝐰𝐚𝐲𝐬 𝐛𝐞 𝐡𝐚𝐩𝐩𝐲 tmsd treasuremakerselcaday teumeselcaday doyoung treasure,212,11,"[2021, 2022]","[769, 50, 293, 137, 436, 269, 348, 318, 7849, 292, 155]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
14170879403044407596,media,video,en,"Let's play a new toy, it is very powerful  📲Control with phone📳 your babe orgasm while using  📳App control smart vibrator 🤗  𝐁𝐔𝐘  𝐅𝐑𝐎𝐌  𝐇𝐄𝐑𝐄 👉https://t.co/8vhGeEtGba https://t.co/HClrmH4wcc",let s play a new toy it is very powerful control with phone your babe orgasm while using app control smart vibrator 𝐁𝐔𝐘 𝐅𝐑𝐎𝐌 𝐇𝐄𝐑𝐄,189,13,"[2021, 2022]","[1881, 421, 678, 232, 452, 490, 232, 1086, 3187, 484, 545, 1592, 1179, 325, 317, 98, 533, 395, 379, 2042, 1632, 413, 337, 207, 252, 141, 339, 112, 426, 303, 501, 319, 414, 251, 1153, 659, 912, 119, 1498, 1384, 765, 109, 541, 101, 149, 174, 174, 117]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
10473399110164482049,text,,en,"and to anyone tempted to kiss the tv tonight, please don’t chip your tooth",and to anyone tempted to kiss the tv tonight please don t chip your tooth,74,14,"[2021, 2022]","[2850, 915, 354, 375, 849, 162, 256, 93, 222, 762, 225, 328, 244, 611, 215, 215, 196, 178, 117, 837, 86, 1504, 1320, 155, 734, 712, 122, 76, 260, 322, 91, 218, 306, 118]",expression,everyday_reflection,expression,everyday_reflection,expression,constructed_joke,expression,everyday_reflection
6705255424294302407,text,,en,Self discipline be so important when you trying to change your life,self discipline be so important when you trying to change your life,67,18,"[2021, 2022]","[177, 119, 83, 44404, 627, 122, 118, 242, 162, 383, 10507, 125, 667, 158, 450, 170, 343, 153]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
